i,j,sim
34,37,0.4480747125468845
34,38,0.219649149183423
34,39,0.4019133693431861
34,40,0.5318566889391486
34,41,0.6672401623593708
34,42,0.36889741148021005
34,43,0.3113331151087188
34,44,0.35943946250306946
34,45,0.5491842622017672
34,46,0.4841626328771205
34,47,0.36225657824949553
34,48,0.3588836326291126
34,49,0.4234563600119068
35,36,0.5393576681821582
35,37,0.6736022212181586
35,38,0.376055999293459
35,39,0.5414505241091478
35,40,0.8450392150656564
35,41,0.5063795223073744
35,42,0.5638144927640854
35,43,0.49176678838525634
35,44,0.5086929695959588
35,45,0.6238621812360657
35,46,0.5381280607651251
35,47,0.6111269212722051
35,48,0.5256278405915893
35,49,0.741116657330384
36,37,0.6185190774845788
36,38,0.3217174369553771
36,39,0.3839121005595536
36,40,0.5284182284558275
26,27,0.6392639384716305
26,28,0.658438655915135
26,29,0.3955224903640796
26,30,0.5118400639911356
26,31,0.6369234417300313
26,32,0.6581299302282884
26,33,0.631051029282652
26,34,0.638320278150851
26,35,0.5423506085297163
26,36,0.6405779545180063
26,37,0.6160030502639686
26,38,0.28141825958858274
26,39,0.5413330070629316
26,40,0.6520009656830512
26,41,0.6565599444214689
26,42,0.5338140429911911
26,43,0.44777545003343006
26,44,0.49885910022281493
26,45,0.7144500876361246
26,46,0.5277406957511229
26,47,0.5512288532141114
26,48,0.4962753387399542
26,49,0.6305634624525365
27,28,0.9395875414937778
27,29,0.41563574770672107
27,30,0.5629892945621725
27,31,0.43860600861092497
27,32,0.7099949879583705
27,33,0.385399864883441
27,34,0.4774976112555185
27,35,0.5613065066900357
36,41,0.7459719162543574
36,42,0.3753834228217484
36,43,0.3404920743528326
36,44,0.35467380189871706
14,42,0.09640593580384733
14,43,0.08507282190038022
14,44,0.09040083476667365
14,45,0.09343751279105278
14,46,0.09040083476667365
14,47,0.08382357556384887
14,48,0.08435699474133505
14,49,0.10421750945345243
15,16,0.4776520409536782
15,17,0.7655174806233216
15,18,0.6699906680316196
15,19,0.2519661607099463
15,20,0.37546597049373
15,21,0.7655174806233216
15,22,0.7655174806233216
15,23,0.7655174806233216
15,24,0.08880770205207561
15,25,0.08266739853654943
15,26,0.08206096619513328
15,27,0.07046069139340062
15,28,0.07046069139340062
15,29,0.08001598434737914
15,30,0.08001598434737914
15,31,0.08259438537261948
15,32,0.0755699252155009
15,33,0.2538295795762309
15,34,0.11846555291498362
15,35,0.09095646507180116
15,36,0.09113887305336013
10,16,0.5655450819344512
36,45,0.6395008765775272
36,46,0.37734888570176783
36,47,0.41239047101488346
36,48,0.36862239104037237
36,49,0.6557272147114719
37,38,0.42184270039307104
37,39,0.642402435508559
37,40,0.805677747532519
37,41,0.5661332620742925
37,42,0.6500953322046976
37,43,0.5356055176026712
37,44,0.5939253342847273
37,45,0.4985912897525392
37,46,0.6319230604576791
37,47,0.6016232745340209
37,48,0.5946226310398971
37,49,0.7192628361685438
38,39,0.2865399429146848
38,40,0.3743441499472807
38,41,0.24744101651919956
38,42,0.2585155276821637
38,43,0.23121624736847474
38,44,0.25781834212904176
38,45,0.26682433305329106
38,46,0.2758329778416611
38,47,0.7024097144238632
10,17,1.0
10,18,0.46661932013868973
10,19,0.3594889274498923
10,20,0.44886861643137044
10,21,1.0
10,22,1.0
38,48,0.2596791621907422
38,49,0.3256236957517351
39,40,0.6672610998113228
39,41,0.5010710961637652
39,42,0.8939536926451301
39,43,0.4741871968707183
39,44,0.908543147067482
39,45,0.4150569102867868
39,46,0.8707535393113124
39,47,0.5148769857092467
39,48,0.5226870855772424
39,49,0.5961725007302359
40,41,0.6523788334532794
40,42,0.6911799616296399
40,43,0.575867950093029
40,44,0.6216462337377566
40,45,0.5649210320461377
40,46,0.7337460632543152
40,47,0.6663325890385046
40,48,0.6294128087334163
40,49,0.8062553760463906
41,42,0.49274412306526716
41,43,0.565454666810068
41,44,0.46250706694633886
41,45,0.5523833705747809
41,46,0.5815641745207467
41,47,0.45164395914990485
41,48,0.4726769271126658
41,49,0.7243202176634085
42,43,0.4544314338060874
42,44,0.9323107753933699
42,45,0.4033189796375416
42,46,0.9162606391393366
42,47,0.5040859226311138
42,48,0.5134485472433133
42,49,0.6094751077144707
43,44,0.4327609325030263
43,45,0.3527224493400709
43,46,0.4616425280313342
43,47,0.42738694706952307
43,48,0.6416044860291664
43,49,0.5223801205397585
44,45,0.3829563764756846
44,46,0.897030091486068
